Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
2/2/2009;01:28:00;0.304;0.094;246.720;1.200;0.000;1.000;0.000
2/2/2009;01:29:00;0.300;0.092;246.330;1.200;0.000;2.000;0.000
2/2/2009;01:30:00;0.358;0.148;245.900;1.600;0.000;1.000;0.000
2/2/2009;01:31:00;0.378;0.202;246.360;1.600;0.000;2.000;0.000
2/2/2009;01:32:00;0.378;0.202;246.310;1.600;0.000;1.000;0.000
2/2/2009;01:33:00;0.378;0.198;245.780;1.600;0.000;2.000;0.000
2/2/2009;01:34:00;0.378;0.200;246.300;1.600;0.000;1.000;0.000
2/2/2009;01:35:00;0.378;0.204;246.920;1.600;0.000;1.000;0.000
2/2/2009;01:36:00;0.376;0.206;247.240;1.600;0.000;2.000;0.000
2/2/2009;01:37:00;0.376;0.208;247.870;1.600;0.000;1.000;0.000
2/2/2009;01:38:00;0.376;0.208;248.000;1.600;0.000;2.000;0.000
2/2/2009;01:39:00;0.374;0.204;247.150;1.600;0.000;1.000;0.000
2/2/2009;01:40:00;0.342;0.156;246.310;1.400;0.000;2.000;0.000
2/2/2009;01:41:00;0.300;0.088;245.770;1.200;0.000;1.000;0.000
2/2/2009;01:42:00;0.298;0.090;246.080;1.200;0.000;1.000;0.000
2/2/2009;01:43:00;0.298;0.092;246.570;1.200;0.000;2.000;0.000
2/2/2009;01:44:00;0.298;0.092;247.070;1.200;0.000;1.000;0.000
2/2/2009;01:45:00;0.298;0.096;247.640;1.200;0.000;1.000;0.000
2/2/2009;01:46:00;0.296;0.094;247.030;1.200;0.000;2.000;0.000
2/2/2009;01:47:00;0.294;0.090;245.950;1.200;0.000;1.000;0.000
2/2/2009;01:48:00;0.294;0.088;245.860;1.200;0.000;1.000;0.000
2/2/2009;01:49:00;0.326;0.114;245.280;1.400;0.000;2.000;0.000
2/2/2009;01:50:00;0.392;0.208;244.790;1.800;0.000;1.000;0.000
2/2/2009;01:51:00;0.326;0.100;244.970;1.400;0.000;0.000;0.000
2/2/2009;01:52:00;0.326;0.102;245.700;1.400;0.000;0.000;0.000
2/2/2009;01:53:00;0.326;0.106;246.470;1.400;0.000;0.000;0.000
2/2/2009;01:54:00;0.324;0.106;246.350;1.400;0.000;0.000;0.000
2/2/2009;01:55:00;0.322;0.104;246.060;1.400;0.000;0.000;0.000
2/2/2009;01:56:00;0.326;0.112;248.090;1.400;0.000;0.000;0.000
2/2/2009;01:57:00;0.324;0.114;248.230;1.400;0.000;0.000;0.000
2/2/2009;01:58:00;0.324;0.112;248.020;1.400;0.000;0.000;0.000
2/2/2009;01:59:00;0.322;0.112;248.060;1.400;0.000;0.000;0.000
2/2/2009;02:00:00;0.322;0.114;248.140;1.400;0.000;0.000;0.000
2/2/2009;02:01:00;0.320;0.114;248.210;1.400;0.000;0.000;0.000
2/2/2009;02:02:00;0.320;0.112;247.920;1.400;0.000;0.000;0.000
2/2/2009;02:03:00;0.318;0.110;247.640;1.400;0.000;0.000;0.000
2/2/2009;02:04:00;0.318;0.112;247.690;1.400;0.000;0.000;0.000
2/2/2009;02:05:00;0.318;0.112;247.890;1.400;0.000;0.000;0.000
2/2/2009;02:06:00;0.318;0.114;248.350;1.400;0.000;0.000;0.000
2/2/2009;02:07:00;0.290;0.072;248.570;1.200;0.000;0.000;0.000
2/2/2009;02:08:00;0.220;0.000;248.680;0.800;0.000;0.000;0.000
2/2/2009;02:09:00;0.220;0.000;247.890;0.800;0.000;0.000;0.000
2/2/2009;02:10:00;0.220;0.000;247.920;0.800;0.000;0.000;0.000
2/2/2009;02:11:00;0.222;0.000;248.860;0.800;0.000;0.000;0.000
2/2/2009;02:12:00;0.222;0.000;249.070;0.800;0.000;0.000;0.000
2/2/2009;02:13:00;0.222;0.000;248.910;0.800;0.000;0.000;0.000
2/2/2009;02:14:00;0.220;0.000;248.220;0.800;0.000;0.000;0.000
2/2/2009;02:15:00;0.222;0.000;248.900;0.800;0.000;0.000;0.000
2/2/2009;02:16:00;0.222;0.000;249.080;0.800;0.000;0.000;0.000
2/2/2009;02:17:00;0.224;0.000;250.600;0.800;0.000;0.000;0.000
2/2/2009;02:18:00;0.224;0.000;250.880;0.800;0.000;0.000;0.000
2/2/2009;02:19:00;0.298;0.056;251.400;1.400;0.000;0.000;0.000
2/2/2009;02:20:00;0.304;0.090;251.470;1.200;0.000;0.000;0.000
2/2/2009;02:21:00;0.304;0.090;251.460;1.200;0.000;0.000;0.000
2/2/2009;02:22:00;0.304;0.090;251.230;1.200;0.000;0.000;0.000
2/2/2009;02:23:00;0.304;0.092;251.500;1.200;0.000;0.000;0.000
2/2/2009;02:24:00;0.308;0.090;251.190;1.200;0.000;0.000;0.000
2/2/2009;02:25:00;0.308;0.090;251.010;1.200;0.000;0.000;0.000
2/2/2009;02:26:00;0.300;0.088;250.530;1.200;0.000;0.000;0.000
2/2/2009;02:27:00;0.296;0.088;250.720;1.200;0.000;0.000;0.000
2/2/2009;02:28:00;0.298;0.092;251.890;1.200;0.000;0.000;0.000
2/2/2009;02:29:00;0.236;0.000;251.100;1.000;0.000;0.000;0.000
2/2/2009;02:30:00;0.226;0.000;251.530;0.800;0.000;0.000;0.000
2/2/2009;02:31:00;0.226;0.000;252.110;1.000;0.000;0.000;0.000
2/2/2009;02:32:00;0.228;0.000;252.440;1.000;0.000;0.000;0.000
2/2/2009;02:33:00;0.228;0.000;252.190;1.000;0.000;0.000;0.000
2/2/2009;02:34:00;0.228;0.000;252.470;1.000;0.000;0.000;0.000
2/2/2009;02:35:00;0.228;0.000;252.590;1.000;0.000;0.000;0.000
2/2/2009;02:36:00;0.228;0.000;252.350;1.000;0.000;0.000;0.000
2/2/2009;02:37:00;0.228;0.000;252.650;1.000;0.000;0.000;0.000
2/2/2009;02:38:00;0.228;0.000;252.390;1.000;0.000;0.000;0.000
2/2/2009;02:39:00;0.234;0.000;252.040;1.000;0.000;0.000;0.000
2/2/2009;02:40:00;0.232;0.000;250.940;1.000;0.000;0.000;0.000
2/2/2009;02:41:00;0.232;0.000;250.990;1.000;0.000;0.000;0.000
2/2/2009;02:42:00;0.232;0.000;250.860;1.000;0.000;0.000;0.000
2/2/2009;02:43:00;0.232;0.000;250.420;1.000;0.000;0.000;0.000
2/2/2009;02:44:00;0.230;0.000;250.030;1.000;0.000;0.000;0.000
2/2/2009;02:45:00;0.230;0.000;250.460;1.000;0.000;0.000;0.000
2/2/2009;02:46:00;0.228;0.000;250.830;1.000;0.000;0.000;0.000
2/2/2009;02:47:00;0.326;0.088;250.650;1.400;0.000;0.000;0.000
2/2/2009;02:48:00;0.346;0.124;251.010;1.400;0.000;0.000;0.000
2/2/2009;02:49:00;0.344;0.126;251.200;1.400;0.000;0.000;0.000
2/2/2009;02:50:00;0.342;0.126;251.410;1.400;0.000;0.000;0.000
2/2/2009;02:51:00;0.342;0.126;251.350;1.400;0.000;0.000;0.000
2/2/2009;02:52:00;0.340;0.126;251.430;1.400;0.000;0.000;0.000
2/2/2009;02:53:00;0.338;0.126;251.240;1.400;0.000;0.000;0.000
2/2/2009;02:54:00;0.334;0.122;250.220;1.400;0.000;0.000;0.000
2/2/2009;02:55:00;0.334;0.122;250.160;1.400;0.000;0.000;0.000
2/2/2009;02:56:00;0.334;0.122;250.360;1.400;0.000;0.000;0.000
2/2/2009;02:57:00;0.330;0.120;249.920;1.400;0.000;0.000;0.000
2/2/2009;02:58:00;0.330;0.118;249.520;1.400;0.000;0.000;0.000
2/2/2009;02:59:00;0.328;0.120;249.800;1.400;0.000;0.000;0.000
2/2/2009;03:00:00;0.328;0.122;250.110;1.400;0.000;0.000;0.000
2/2/2009;03:01:00;0.328;0.122;250.340;1.400;0.000;0.000;0.000
2/2/2009;03:02:00;0.328;0.120;249.940;1.400;0.000;0.000;0.000
2/2/2009;03:03:00;0.328;0.124;250.840;1.400;0.000;0.000;0.000
2/2/2009;03:04:00;0.974;0.108;250.650;4.600;0.000;0.000;9.000
2/2/2009;03:05:00;1.428;0.000;250.070;5.600;0.000;0.000;20.000
2/2/2009;03:06:00;1.406;0.000;249.790;5.600;0.000;0.000;20.000
2/2/2009;03:07:00;1.392;0.000;249.700;5.600;0.000;0.000;19.000
2/2/2009;03:08:00;1.386;0.000;249.680;5.400;0.000;0.000;20.000
2/2/2009;03:09:00;1.470;0.068;249.300;5.800;0.000;0.000;19.000
2/2/2009;03:10:00;1.446;0.068;248.860;5.800;0.000;0.000;19.000
2/2/2009;03:11:00;1.442;0.068;249.040;5.800;0.000;0.000;19.000
2/2/2009;03:12:00;1.454;0.072;250.320;5.800;0.000;0.000;19.000
2/2/2009;03:13:00;1.460;0.074;250.920;5.800;0.000;0.000;19.000
2/2/2009;03:14:00;1.458;0.074;250.890;5.800;0.000;0.000;20.000
2/2/2009;03:15:00;1.454;0.074;250.740;5.800;0.000;0.000;19.000
2/2/2009;03:16:00;1.448;0.072;250.120;5.800;0.000;0.000;19.000
2/2/2009;03:17:00;1.448;0.070;249.610;5.800;0.000;0.000;19.000
2/2/2009;03:18:00;1.438;0.068;248.850;5.800;0.000;0.000;19.000
2/2/2009;03:19:00;1.376;0.000;248.690;5.400;0.000;0.000;19.000
2/2/2009;03:20:00;1.366;0.000;248.640;5.400;0.000;0.000;19.000
2/2/2009;03:21:00;1.368;0.000;248.820;5.400;0.000;0.000;19.000
2/2/2009;03:22:00;1.370;0.000;249.130;5.400;0.000;0.000;19.000
2/2/2009;03:23:00;1.372;0.000;249.960;5.400;0.000;0.000;19.000
2/2/2009;03:24:00;1.376;0.000;250.380;5.400;0.000;0.000;19.000
2/2/2009;03:25:00;1.378;0.000;250.540;5.400;0.000;0.000;20.000
2/2/2009;03:26:00;1.380;0.000;250.640;5.400;0.000;0.000;19.000
2/2/2009;03:27:00;1.378;0.000;250.370;5.400;0.000;0.000;19.000
2/2/2009;03:28:00;1.370;0.000;249.820;5.400;0.000;0.000;19.000
2/2/2009;03:29:00;1.366;0.000;249.370;5.400;0.000;0.000;19.000
2/2/2009;03:30:00;1.364;0.000;249.080;5.400;0.000;0.000;19.000
2/2/2009;03:31:00;1.360;0.000;248.630;5.400;0.000;0.000;19.000
2/2/2009;03:32:00;1.358;0.046;247.880;5.400;0.000;0.000;19.000
2/2/2009;03:33:00;1.356;0.046;247.650;5.400;0.000;0.000;19.000
2/2/2009;03:34:00;1.358;0.000;248.020;5.400;0.000;0.000;19.000
2/2/2009;03:35:00;0.472;0.000;248.010;2.600;0.000;0.000;5.000
2/2/2009;03:36:00;0.224;0.000;248.360;1.000;0.000;0.000;0.000
2/2/2009;03:37:00;0.226;0.000;249.050;1.000;0.000;0.000;0.000
2/2/2009;03:38:00;0.224;0.000;249.680;0.800;0.000;0.000;0.000
2/2/2009;03:39:00;0.220;0.000;249.980;0.800;0.000;0.000;0.000
2/2/2009;03:40:00;0.220;0.000;249.740;0.800;0.000;0.000;0.000
2/2/2009;03:41:00;0.220;0.000;249.740;0.800;0.000;0.000;0.000
2/2/2009;03:42:00;0.220;0.000;249.520;0.800;0.000;0.000;0.000
2/2/2009;03:43:00;0.218;0.000;248.900;0.800;0.000;0.000;0.000
2/2/2009;03:44:00;0.312;0.070;248.800;1.400;0.000;0.000;0.000
2/2/2009;03:45:00;0.332;0.114;248.700;1.400;0.000;0.000;0.000
2/2/2009;03:46:00;0.332;0.114;249.080;1.400;0.000;0.000;0.000
2/2/2009;03:47:00;0.338;0.114;248.990;1.400;0.000;0.000;0.000
2/2/2009;03:48:00;0.336;0.116;249.310;1.400;0.000;0.000;0.000
2/2/2009;03:49:00;0.336;0.118;249.900;1.400;0.000;0.000;0.000
2/2/2009;03:50:00;0.334;0.116;249.460;1.400;0.000;0.000;0.000
2/2/2009;03:51:00;0.326;0.116;249.330;1.400;0.000;0.000;0.000
2/2/2009;03:52:00;0.324;0.116;249.440;1.400;0.000;0.000;0.000
2/2/2009;03:53:00;0.322;0.116;249.040;1.400;0.000;0.000;0.000
2/2/2009;03:54:00;0.320;0.112;248.220;1.400;0.000;0.000;0.000
2/2/2009;03:55:00;0.318;0.110;247.980;1.400;0.000;0.000;0.000
2/2/2009;03:56:00;0.318;0.112;248.300;1.400;0.000;0.000;0.000
2/2/2009;03:57:00;0.316;0.110;248.010;1.400;0.000;0.000;0.000
2/2/2009;03:58:00;0.336;0.118;248.220;1.600;0.000;0.000;0.000
2/2/2009;03:59:00;0.396;0.222;248.170;1.800;0.000;0.000;0.000
2/2/2009;04:00:00;0.394;0.224;248.210;1.800;0.000;0.000;0.000
2/2/2009;04:01:00;0.394;0.226;248.530;1.800;0.000;0.000;0.000
2/2/2009;04:02:00;0.330;0.118;248.610;1.400;0.000;0.000;0.000
2/2/2009;04:03:00;0.304;0.084;249.550;1.200;0.000;0.000;0.000
2/2/2009;04:04:00;0.298;0.086;250.160;1.200;0.000;0.000;0.000
2/2/2009;04:05:00;0.296;0.086;250.280;1.200;0.000;0.000;0.000
2/2/2009;04:06:00;0.294;0.082;249.360;1.200;0.000;0.000;0.000
2/2/2009;04:07:00;0.292;0.082;249.360;1.200;0.000;0.000;0.000
2/2/2009;04:08:00;0.292;0.082;249.250;1.200;0.000;0.000;0.000
2/2/2009;04:09:00;0.256;0.000;249.080;1.000;0.000;0.000;0.000
2/2/2009;04:10:00;0.220;0.000;248.720;0.800;0.000;0.000;0.000
2/2/2009;04:11:00;0.220;0.000;249.200;0.800;0.000;0.000;0.000
2/2/2009;04:12:00;0.220;0.000;249.340;0.800;0.000;0.000;0.000
2/2/2009;04:13:00;0.220;0.000;249.260;0.800;0.000;0.000;0.000
2/2/2009;04:14:00;0.220;0.000;249.090;0.800;0.000;0.000;0.000
2/2/2009;04:15:00;0.220;0.000;248.820;0.800;0.000;0.000;0.000
2/2/2009;04:16:00;0.220;0.000;248.870;0.800;0.000;0.000;0.000
2/2/2009;04:17:00;0.220;0.000;249.350;0.800;0.000;0.000;0.000
2/2/2009;04:18:00;0.220;0.000;249.360;0.800;0.000;0.000;0.000
2/2/2009;04:19:00;0.222;0.000;250.020;0.800;0.000;0.000;0.000
2/2/2009;04:20:00;0.222;0.000;249.760;0.800;0.000;0.000;0.000
2/2/2009;04:21:00;0.220;0.000;249.250;0.800;0.000;0.000;0.000
2/2/2009;04:22:00;0.220;0.000;248.880;0.800;0.000;0.000;0.000
2/2/2009;04:23:00;0.220;0.000;248.620;0.800;0.000;0.000;0.000
2/2/2009;04:24:00;0.218;0.000;248.100;0.800;0.000;0.000;0.000
2/2/2009;04:25:00;0.220;0.000;248.290;0.800;0.000;0.000;0.000
2/2/2009;04:26:00;0.218;0.000;248.310;0.800;0.000;0.000;0.000
2/2/2009;04:27:00;0.220;0.000;248.050;0.800;0.000;0.000;0.000
2/2/2009;04:28:00;0.220;0.000;248.100;0.800;0.000;0.000;0.000
2/2/2009;04:29:00;0.220;0.000;248.920;0.800;0.000;0.000;0.000
2/2/2009;04:30:00;0.220;0.000;249.110;0.800;0.000;0.000;0.000
2/2/2009;04:31:00;0.220;0.000;248.750;0.800;0.000;0.000;0.000
2/2/2009;04:32:00;0.218;0.000;248.290;0.800;0.000;0.000;0.000
2/2/2009;04:33:00;0.220;0.000;248.540;0.800;0.000;0.000;0.000
2/2/2009;04:34:00;0.218;0.000;248.330;0.800;0.000;0.000;0.000
2/2/2009;04:35:00;0.218;0.000;248.370;0.800;0.000;0.000;0.000
2/2/2009;04:36:00;0.218;0.000;248.280;0.800;0.000;0.000;0.000
2/2/2009;04:37:00;0.220;0.000;248.650;0.800;0.000;0.000;0.000
2/2/2009;04:38:00;0.220;0.000;248.950;0.800;0.000;0.000;0.000
2/2/2009;04:39:00;0.218;0.000;248.180;0.800;0.000;0.000;0.000
2/2/2009;04:40:00;0.218;0.000;247.830;0.800;0.000;0.000;0.000
2/2/2009;04:41:00;0.322;0.082;248.370;1.400;0.000;0.000;0.000
2/2/2009;04:42:00;0.332;0.112;248.070;1.400;0.000;0.000;0.000
2/2/2009;04:43:00;0.330;0.112;248.170;1.400;0.000;0.000;0.000
2/2/2009;04:44:00;0.328;0.112;248.170;1.400;0.000;0.000;0.000
2/2/2009;04:45:00;0.326;0.110;247.610;1.400;0.000;0.000;0.000
2/2/2009;04:46:00;0.422;0.234;247.770;2.000;0.000;0.000;0.000
2/2/2009;04:47:00;0.416;0.242;247.480;1.800;0.000;2.000;0.000
2/2/2009;04:48:00;0.414;0.242;247.680;1.800;0.000;1.000;0.000
2/2/2009;04:49:00;0.470;0.308;247.330;2.400;0.000;2.000;0.000
2/2/2009;04:50:00;0.482;0.350;247.330;2.400;0.000;1.000;0.000
2/2/2009;04:51:00;0.480;0.350;247.290;2.400;0.000;2.000;0.000
2/2/2009;04:52:00;0.480;0.352;247.810;2.400;0.000;1.000;0.000
2/2/2009;04:53:00;0.478;0.354;247.970;2.400;0.000;1.000;0.000
2/2/2009;04:54:00;0.476;0.354;247.950;2.400;0.000;2.000;0.000
2/2/2009;04:55:00;0.474;0.352;247.740;2.400;0.000;1.000;0.000
2/2/2009;04:56:00;0.470;0.350;247.320;2.400;0.000;2.000;0.000
2/2/2009;04:57:00;0.468;0.348;246.800;2.200;0.000;1.000;0.000
2/2/2009;04:58:00;0.466;0.346;246.600;2.200;0.000;2.000;0.000
2/2/2009;04:59:00;0.358;0.182;246.240;1.600;0.000;1.000;0.000
2/2/2009;05:00:00;0.300;0.092;246.260;1.200;0.000;1.000;0.000
2/2/2009;05:01:00;0.300;0.092;246.330;1.200;0.000;2.000;0.000
2/2/2009;05:02:00;0.306;0.092;246.470;1.200;0.000;1.000;0.000
2/2/2009;05:03:00;0.304;0.096;247.590;1.200;0.000;2.000;0.000
2/2/2009;05:04:00;0.298;0.094;247.470;1.200;0.000;1.000;0.000
2/2/2009;05:05:00;0.296;0.094;247.460;1.200;0.000;1.000;0.000
2/2/2009;05:06:00;0.296;0.094;247.550;1.200;0.000;2.000;0.000
2/2/2009;05:07:00;0.296;0.096;247.970;1.200;0.000;1.000;0.000
2/2/2009;05:08:00;0.296;0.096;247.670;1.200;0.000;1.000;0.000
2/2/2009;05:09:00;0.296;0.098;248.120;1.200;0.000;2.000;0.000
2/2/2009;05:10:00;0.226;0.000;248.610;1.000;0.000;0.000;0.000
2/2/2009;05:11:00;0.218;0.000;248.020;0.800;0.000;0.000;0.000
2/2/2009;05:12:00;0.218;0.000;247.540;0.800;0.000;0.000;0.000
2/2/2009;05:13:00;0.218;0.000;247.220;0.800;0.000;0.000;0.000
2/2/2009;05:14:00;0.216;0.000;246.750;0.800;0.000;0.000;0.000
2/2/2009;05:15:00;0.216;0.000;246.420;0.800;0.000;0.000;0.000
2/2/2009;05:16:00;0.218;0.000;247.100;0.800;0.000;0.000;0.000
2/2/2009;05:17:00;0.226;0.000;247.580;1.000;0.000;0.000;0.000
2/2/2009;05:18:00;0.226;0.000;247.770;1.000;0.000;0.000;0.000
2/2/2009;05:19:00;0.228;0.000;248.640;1.000;0.000;0.000;0.000
2/2/2009;05:20:00;0.228;0.000;248.860;1.000;0.000;0.000;0.000
2/2/2009;05:21:00;0.224;0.000;247.820;0.800;0.000;0.000;0.000
2/2/2009;05:22:00;0.216;0.000;247.070;0.800;0.000;0.000;0.000
2/2/2009;05:23:00;0.216;0.000;246.320;0.800;0.000;0.000;0.000
2/2/2009;05:24:00;0.214;0.000;245.710;0.800;0.000;0.000;0.000
2/2/2009;05:25:00;0.214;0.000;245.440;0.800;0.000;0.000;0.000
2/2/2009;05:26:00;0.214;0.000;245.080;0.800;0.000;0.000;0.000
2/2/2009;05:27:00;0.212;0.000;244.220;0.800;0.000;0.000;0.000
2/2/2009;05:28:00;0.212;0.000;244.660;0.800;0.000;0.000;0.000
2/2/2009;05:29:00;0.214;0.000;245.010;0.800;0.000;0.000;0.000
2/2/2009;05:30:00;0.214;0.000;245.750;0.800;0.000;0.000;0.000
2/2/2009;05:31:00;0.214;0.000;245.330;0.800;0.000;0.000;0.000
2/2/2009;05:32:00;0.222;0.000;245.100;0.800;0.000;0.000;0.000
2/2/2009;05:33:00;0.222;0.000;245.530;0.800;0.000;0.000;0.000
2/2/2009;05:34:00;0.222;0.000;246.390;0.800;0.000;0.000;0.000
2/2/2009;05:35:00;0.224;0.000;247.350;1.000;0.000;0.000;0.000
2/2/2009;05:36:00;0.224;0.000;247.850;1.000;0.000;0.000;0.000
2/2/2009;05:37:00;0.226;0.000;248.830;1.000;0.000;0.000;0.000
2/2/2009;05:38:00;0.278;0.000;249.770;1.200;0.000;0.000;0.000
2/2/2009;05:39:00;0.342;0.116;249.330;1.400;0.000;0.000;0.000
2/2/2009;05:40:00;0.404;0.190;249.410;1.800;0.000;0.000;0.000
2/2/2009;05:41:00;0.406;0.228;249.240;1.800;0.000;0.000;0.000
2/2/2009;05:42:00;0.406;0.226;248.720;1.800;0.000;0.000;0.000
2/2/2009;05:43:00;0.404;0.222;247.950;1.800;0.000;0.000;0.000
2/2/2009;05:44:00;0.400;0.222;247.960;1.800;0.000;0.000;0.000
2/2/2009;05:45:00;0.400;0.226;248.640;1.800;0.000;0.000;0.000
2/2/2009;05:46:00;0.400;0.230;249.250;1.800;0.000;0.000;0.000
2/2/2009;05:47:00;0.408;0.238;250.640;1.800;0.000;0.000;0.000
2/2/2009;05:48:00;0.406;0.240;251.130;1.800;0.000;0.000;0.000
2/2/2009;05:49:00;0.402;0.234;249.990;1.800;0.000;0.000;0.000
2/2/2009;05:50:00;0.366;0.176;250.000;1.600;0.000;0.000;0.000
2/2/2009;05:51:00;0.328;0.118;249.560;1.400;0.000;0.000;0.000
2/2/2009;05:52:00;0.326;0.118;249.540;1.400;0.000;0.000;0.000
2/2/2009;05:53:00;0.326;0.118;249.950;1.400;0.000;0.000;0.000
2/2/2009;05:54:00;0.326;0.116;249.880;1.400;0.000;0.000;0.000
2/2/2009;05:55:00;0.326;0.120;250.610;1.400;0.000;0.000;0.000
2/2/2009;05:56:00;0.262;0.000;250.370;1.000;0.000;0.000;0.000
2/2/2009;05:57:00;0.228;0.000;250.300;1.000;0.000;0.000;0.000
2/2/2009;05:58:00;0.228;0.000;250.150;1.000;0.000;0.000;0.000
2/2/2009;05:59:00;0.228;0.000;250.260;1.000;0.000;0.000;0.000
2/2/2009;06:00:00;0.230;0.000;250.830;1.000;0.000;0.000;0.000
2/2/2009;06:01:00;0.230;0.000;250.960;1.000;0.000;0.000;0.000
2/2/2009;06:02:00;0.228;0.000;249.820;1.000;0.000;0.000;0.000
2/2/2009;06:03:00;0.228;0.000;250.020;1.000;0.000;0.000;0.000
2/2/2009;06:04:00;0.226;0.000;248.880;1.000;0.000;0.000;0.000
2/2/2009;06:05:00;0.226;0.000;249.120;1.000;0.000;0.000;0.000
2/2/2009;06:06:00;0.224;0.000;248.770;0.800;0.000;0.000;0.000
2/2/2009;06:07:00;0.226;0.000;248.970;0.800;0.000;0.000;0.000
2/2/2009;06:08:00;0.226;0.000;249.000;0.800;0.000;0.000;0.000
2/2/2009;06:09:00;0.226;0.000;249.370;0.800;0.000;0.000;0.000
2/2/2009;06:10:00;0.224;0.000;248.730;0.800;0.000;0.000;0.000
2/2/2009;06:11:00;0.224;0.000;248.510;0.800;0.000;0.000;0.000
2/2/2009;06:12:00;0.224;0.000;248.680;0.800;0.000;0.000;0.000
2/2/2009;06:13:00;0.224;0.000;248.320;0.800;0.000;0.000;0.000
2/2/2009;06:14:00;0.226;0.000;249.300;0.800;0.000;0.000;0.000
2/2/2009;06:15:00;0.226;0.000;249.300;1.000;0.000;0.000;0.000
2/2/2009;06:16:00;0.480;0.000;248.680;2.000;0.000;0.000;0.000
2/2/2009;06:17:00;0.334;0.000;248.280;1.400;0.000;0.000;0.000
2/2/2009;06:18:00;0.334;0.000;248.250;1.400;0.000;0.000;0.000
2/2/2009;06:19:00;0.976;0.000;247.660;4.600;0.000;0.000;8.000
2/2/2009;06:20:00;1.500;0.050;246.670;6.000;0.000;0.000;20.000
2/2/2009;06:21:00;1.482;0.050;246.680;6.000;0.000;0.000;19.000
2/2/2009;06:22:00;1.470;0.050;246.670;5.800;0.000;0.000;19.000
2/2/2009;06:23:00;1.454;0.052;245.890;5.800;0.000;0.000;19.000
2/2/2009;06:24:00;1.448;0.052;245.660;5.800;0.000;0.000;18.000
2/2/2009;06:25:00;1.448;0.052;245.800;5.800;0.000;0.000;19.000
2/2/2009;06:26:00;1.450;0.052;245.990;5.800;0.000;0.000;18.000
2/2/2009;06:27:00;1.452;0.052;246.220;5.800;0.000;0.000;19.000
2/2/2009;06:28:00;1.438;0.054;245.020;5.800;0.000;0.000;18.000
2/2/2009;06:29:00;1.436;0.054;244.980;5.800;0.000;0.000;19.000
2/2/2009;06:30:00;1.484;0.000;245.510;6.000;0.000;0.000;18.000
2/2/2009;06:31:00;1.520;0.056;245.760;6.200;0.000;0.000;19.000
2/2/2009;06:32:00;1.514;0.054;245.350;6.000;0.000;0.000;18.000
2/2/2009;06:33:00;1.520;0.056;245.780;6.200;0.000;0.000;19.000
2/2/2009;06:34:00;1.554;0.054;245.440;6.200;0.000;0.000;18.000
2/2/2009;06:35:00;1.734;0.080;245.110;7.000;0.000;0.000;19.000
2/2/2009;06:36:00;2.156;0.234;244.940;8.800;0.000;0.000;18.000
2/2/2009;06:37:00;5.332;0.192;241.380;23.000;0.000;0.000;18.000
2/2/2009;06:38:00;6.266;0.192;239.810;26.200;0.000;0.000;18.000
2/2/2009;06:39:00;7.170;0.168;238.540;30.000;0.000;0.000;17.000
2/2/2009;06:40:00;7.164;0.168;238.810;30.000;0.000;0.000;18.000
2/2/2009;06:41:00;4.220;0.194;241.540;19.600;0.000;0.000;18.000
2/2/2009;06:42:00;3.142;0.198;241.620;13.000;0.000;0.000;18.000
2/2/2009;06:43:00;3.208;0.302;241.350;13.400;0.000;0.000;17.000
2/2/2009;06:44:00;3.292;0.350;241.490;13.800;0.000;0.000;18.000
2/2/2009;06:45:00;3.470;0.366;241.410;14.600;0.000;0.000;18.000
2/2/2009;06:46:00;3.584;0.286;241.070;15.200;0.000;0.000;18.000
2/2/2009;06:47:00;3.038;0.192;242.240;12.800;0.000;0.000;18.000
2/2/2009;06:48:00;2.272;0.164;243.010;9.400;0.000;0.000;18.000
2/2/2009;06:49:00;2.160;0.164;242.880;8.800;0.000;0.000;18.000
2/2/2009;06:50:00;2.174;0.162;242.160;9.000;0.000;0.000;18.000
2/2/2009;06:51:00;2.178;0.158;241.510;9.000;0.000;0.000;18.000
2/2/2009;06:52:00;2.492;0.154;241.260;10.200;0.000;0.000;18.000
2/2/2009;06:53:00;2.500;0.150;240.640;10.400;0.000;0.000;18.000
2/2/2009;06:54:00;2.438;0.048;241.670;10.000;0.000;0.000;18.000
2/2/2009;06:55:00;2.454;0.000;243.330;10.000;0.000;0.000;18.000
2/2/2009;06:56:00;2.452;0.000;242.980;10.000;0.000;0.000;18.000
2/2/2009;06:57:00;2.432;0.000;241.760;10.000;0.000;0.000;18.000
2/2/2009;06:58:00;2.426;0.000;241.730;10.000;0.000;0.000;18.000
2/2/2009;06:59:00;2.436;0.000;242.070;10.000;0.000;0.000;18.000
2/2/2009;07:00:00;2.428;0.000;241.730;10.000;0.000;0.000;18.000
2/2/2009;07:01:00;2.432;0.000;241.970;10.000;0.000;0.000;18.000
2/2/2009;07:02:00;2.426;0.000;241.920;10.000;0.000;0.000;18.000
2/2/2009;07:03:00;2.416;0.000;241.650;10.000;0.000;0.000;18.000
2/2/2009;07:04:00;2.426;0.000;241.660;10.000;0.000;0.000;18.000
2/2/2009;07:05:00;2.408;0.000;240.510;10.000;0.000;0.000;17.000
2/2/2009;07:06:00;2.420;0.000;240.560;10.000;0.000;0.000;18.000
